,date,VN30 TRI,VNMID TRI,VNSML TRI,VN100 TRI,VNALL TRI,VNDIAMON TRI,VNFINLEA TRI,VNFINSEL TRI
119,29.06.2020,857.79,987.79,907.76,834.34,839.22,822.62,885.98,883.11
120,30.06.2020,853.05,980.95,895.46,830.63,835.21,814.27,874.13,871.9
121,01.07.2020,871.08,997.72,916.76,848.01,852.82,831.71,897.47,893.41
122,02.07.2020,869.72,999.09,915.95,846.4,851.08,831.55,894.75,890.83
123,03.07.2020,874.46,1003.3100000000002,920.8,851.17,855.82,833.23,898.56,894.32
124,06.07.2020,889.51,1009.9599999999999,925.72,865.03,869.31,847.32,916.51,910.31
125,07.07.2020,891.97,1006.99,925.88,866.21,870.36,848.78,918.27,910.77
126,08.07.2020,891.28,1012.34,927.49,866.15,870.36,850.29,919.74,912.44
127,09.07.2020,904.59,1030.1599999999999,941.43,878.29,882.42,866.46,943.55,935.57
128,10.07.2020,895.67,1031.9,939.38,871.55,876.03,857.45,930.58,924.0
129,13.07.2020,892.51,1032.78,936.13,868.96,873.44,857.87,927.4,920.01
130,14.07.2020,892.11,1037.93,938.03,870.08,874.57,855.89,926.59,918.38
131,15.07.2020,897.42,1037.15,943.92,873.94,878.31,866.09,934.88,926.85
132,16.07.2020,908.13,1038.7,943.82,883.19,887.48,871.54,941.66,934.99
133,17.07.2020,901.85,1038.9899999999998,949.45,877.59,882.15,867.83,939.58,932.65
134,20.07.2020,890.41,1027.8899999999999,943.61,866.53,871.25,856.19,928.99,922.71
135,21.07.2020,891.9,1028.27,945.71,867.56,872.29,857.57,930.29,922.65
136,22.07.2020,884.31,1022.4799999999998,940.34,860.66,865.5,850.3,919.73,913.57
137,23.07.2020,887.01,1017.1299999999999,933.76,863.05,867.54,851.97,919.75,912.89
138,24.07.2020,855.98,980.01,897.47,833.51,837.86,816.88,884.05,877.9
139,27.07.2020,809.03,929.03,853.15,788.24,792.86,766.78,826.98,823.3
140,28.07.2020,838.11,963.45,883.25,817.13,821.34,798.13,859.4,854.84
141,29.07.2020,816.03,939.92,859.65,795.46,799.66,772.77,836.16,836.03
142,30.07.2020,828.08,947.36,865.54,807.4,811.43,785.07,846.34,843.53
143,31.07.2020,822.21,938.32,859.17,802.47,806.97,776.86,836.53,833.01
144,03.08.2020,841.22,961.61,882.53,819.97,824.68,797.73,859.51,853.98
145,04.08.2020,852.72,978.74,895.37,831.42,836.2,810.35,873.75,868.09
146,05.08.2020,866.58,993.45,907.87,843.12,847.76,827.28,890.51,883.75
147,06.08.2020,867.57,992.01,911.27,844.38,849.3,824.36,884.19,878.85
148,07.08.2020,868.18,996.18,918.52,845.55,850.8,823.73,884.42,877.85
149,10.08.2020,870.57,1004.7700000000002,928.87,848.55,854.14,827.65,889.0,882.01
150,11.08.2020,870.87,1006.88,928.28,848.52,854.04,830.41,894.84,887.64
151,12.08.2020,875.14,1008.1,924.3,851.9,857.07,834.92,903.11,894.26
152,13.08.2020,882.54,1015.97,937.72,858.74,864.25,846.18,910.55,900.82
153,14.08.2020,879.09,1008.7600000000001,933.93,855.33,860.84,845.9,905.93,896.79
154,17.08.2020,879.5,1013.84,936.77,856.31,861.94,845.02,907.15,898.01
155,18.08.2020,874.4,1018.95,941.3,852.44,858.43,842.32,904.15,895.22
156,19.08.2020,877.36,1027.96,949.26,855.95,862.12,847.27,908.19,899.16
157,20.08.2020,873.69,1026.8999999999999,949.22,853.04,859.36,846.91,904.21,895.89
158,21.08.2020,882.01,1041.99,961.42,860.85,867.35,859.22,922.88,912.29
159,24.08.2020,899.89,1053.1299999999999,973.09,876.56,882.87,880.91,946.5,935.57
160,25.08.2020,905.99,1056.8799999999999,976.71,882.13,888.41,896.03,950.9,938.85
161,26.08.2020,902.86,1062.6,982.41,880.76,887.41,891.33,946.73,935.37
162,27.08.2020,905.29,1071.51,992.46,883.25,890.27,898.72,949.21,938.1
163,28.08.2020,913.49,1068.2399999999998,995.2,888.57,895.46,911.68,959.39,948.48
164,31.08.2020,915.71,1059.34,984.2,889.17,895.55,907.74,957.67,944.91
165,01.09.2020,924.71,1075.8000000000002,992.17,899.41,905.79,916.73,966.23,953.83
166,03.09.2020,937.77,1085.16,994.75,911.61,917.52,926.48,979.63,968.5
167,04.09.2020,934.32,1085.01,990.17,909.42,915.22,919.37,972.85,961.66
168,07.09.2020,916.33,1079.81,984.47,894.63,901.0,892.34,948.48,938.97
169,08.09.2020,919.9,1088.34,991.13,897.51,903.93,905.39,957.08,947.53
170,09.09.2020,916.4,1095.69,998.97,896.06,902.96,903.57,951.72,942.47
171,10.09.2020,917.99,1102.01,1003.8799999999999,897.99,905.07,910.11,952.79,944.18
172,11.09.2020,917.67,1106.45,1013.62,898.24,905.79,909.35,956.14,946.63
173,14.09.2020,925.1,1116.6399999999999,1020.6600000000001,905.68,913.24,914.45,964.97,955.32
174,15.09.2020,926.31,1118.5,1022.1899999999999,907.5,915.14,914.11,962.43,952.28
175,16.09.2020,927.61,1123.37,1023.9100000000001,909.31,916.92,918.73,961.58,952.37
176,17.09.2020,924.65,1123.23,1024.5200000000002,906.19,913.98,915.58,958.61,949.37
177,18.09.2020,935.12,1134.1000000000001,1028.36,915.53,923.04,931.75,976.16,965.85
178,21.09.2020,946.55,1135.5600000000002,1026.24,925.58,932.63,941.72,985.64,975.15
179,22.09.2020,947.86,1137.78,1022.3100000000001,925.87,932.62,945.49,996.99,984.69
180,23.09.2020,954.06,1143.25,1026.22,931.29,937.89,952.96,1006.0,992.06
181,24.09.2020,948.4,1143.3,1024.7,925.94,932.63,949.63,1005.7,991.93
182,25.09.2020,950.07,1135.8,1023.38,926.01,932.63,946.49,1012.8,995.94
183,28.09.2020,959.63,1145.03,1030.24,933.53,940.07,959.34,1033.8799999999999,1013.7100000000002
184,29.09.2020,953.27,1132.25,1023.86,927.16,933.93,949.43,1017.41,999.18
185,30.09.2020,955.88,1142.1,1031.9399999999998,930.37,937.36,952.51,1022.3,1003.4399999999999
186,01.10.2020,965.94,1159.91,1043.78,941.03,948.04,964.66,1031.0700000000002,1016.4799999999998
187,02.10.2020,959.18,1159.26,1038.49,935.79,942.83,956.73,1024.04,1009.5000000000001
188,05.10.2020,966.07,1178.39,1056.28,942.81,950.27,969.61,1037.42,1022.2799999999999
189,06.10.2020,970.16,1183.3799999999999,1066.1499999999999,945.73,953.46,970.75,1040.6799999999998,1025.26
190,07.10.2020,969.58,1178.4099999999999,1067.96,945.64,953.57,965.46,1027.54,1013.28
191,08.10.2020,968.43,1172.16,1064.28,943.48,951.27,967.69,1021.3000000000001,1006.07
192,09.10.2020,973.67,1175.6899999999998,1063.8100000000002,948.25,955.76,968.24,1023.2700000000001,1008.43
193,12.10.2020,974.08,1166.4399999999998,1051.1399999999999,947.44,954.36,965.72,1030.1100000000001,1011.4799999999999
194,13.10.2020,977.92,1166.3700000000001,1048.94,950.52,957.15,966.9,1040.96,1017.63
195,14.10.2020,993.28,1167.75,1046.94,962.09,967.95,981.07,1058.42,1037.97
196,15.10.2020,1001.1299999999999,1165.7799999999997,1035.8899999999999,968.0,973.03,984.14,1063.33,1043.3600000000001
197,16.10.2020,1003.79,1165.26,1030.8600000000001,969.53,974.21,997.37,1072.72,1049.29
198,19.10.2020,1006.5600000000002,1169.6,1036.08,971.7,976.53,1005.2,1085.46,1057.39
199,20.10.2020,1013.22,1176.1200000000001,1039.8799999999999,976.97,981.59,1013.22,1100.8200000000002,1073.3600000000001
